leaving pre allocated 	leaving pre allocated 
element tail 	element tail 
hand path needs 	hand path needs 
kept need 	kept need 
correct next pre 	correct next pre 
initialized much 	initialized much 
memory allocated see 	memory allocated see 
path appendnew 	path appendnew 
details rule emitthis 	details rule emitthis 
generate paths 	generate paths 
combined diff sha 	combined diff sha 
parents sha 	parents sha 
resulting paths 	resulting paths 
appended combine diff 	appended combine diff 
path linked 	path linked 
list also emitted 	list also emitted 
via opt 	via opt 
pathchange callback possible 	pathchange callback possible 
process result 	process result 
batch incrementally paths 	batch incrementally paths 
generated scanning 	generated scanning 
parents trees simultaneously 	parents trees simultaneously 
similarly diff 	similarly diff 
trees theory behind 	trees theory behind 
scan follows 	scan follows 
calculation scheme regarding 	calculation scheme regarding 
resulting paths 	resulting paths 
diff combined diff 	diff combined diff 
parents start 	parents start 
trees sorted 	trees sorted 
compare entries step 	compare entries step 
imin argmin 	imin argmin 
time could cases 	time could cases 
imin imin 	imin imin 
imin schematic deduction 	imin schematic deduction 
every means 	every means 
follows imin imin 	follows imin imin 
imin imin 	imin imin 
imin imin imin 	imin imin imin 
imin imin 	imin imin 
imin remains investigate 	imin remains investigate 
imin investigate 	imin investigate 
looking imin imin 	looking imin imin 
imin imin 	imin imin 
note usual diff 	note usual diff 
definition combined 	definition combined 
diff diff paths 	diff diff paths 
generator used 	generator used 
plain diffs 	plain diffs 
generation please keep 	generation please keep 
attention common 	attention common 
working code order 	working code order 
slow note 	slow note 
nparent must imin 	nparent must imin 
load parents 	load parents 
first probably already 	first probably already 
cached log 	cached log 
diff parses commit 	diff parses commit 
parent calling 	parent calling 
via diff sha 	via diff sha 
parent commit 	parent commit 
enable recursion indefinitely 	enable recursion indefinitely 
comparing finished 	comparing finished 
trees done lookup 	trees done lookup 
imin argmin 	imin argmin 
mark entries whether 	mark entries whether 
imin along 	imin along 
way fixup 	way fixup 
markings entries imin 	markings entries imin 
imin compare 	imin compare 
imin imin either 	imin imin either 
imin diff 	imin diff 
imin diff imin 	imin diff imin 
imin imin 	imin imin 
imin imin imin 	imin imin imin 
imin imin 	imin imin 
free pre allocated 	free pre allocated 
last element 	last element 
see path appendnew 	see path appendnew 
details look 	details look 
like resulting diff 	like resulting diff 
might due 	might due 
rename single entry 	rename single entry 
valid previous 	valid previous 
file follow rename 	file follow rename 
code specific 	code specific 
need exactly 	need exactly 
one path magic 	one path magic 
matches one 	matches one 
path supported reject 	path supported reject 
wildcards well 	wildcards well 
unfortunately haven got 	unfortunately haven got 
reliable way 	reliable way 
detect foo bar 	detect foo bar 
fact wildcards 	fact wildcards 
nowildcard len merely 	nowildcard len merely 
hint optimization 	hint optimization 
slip wildmatch taught 	slip wildmatch taught 
dry run 	dry run 
mode returns wildcard 	mode returns wildcard 
info file 	info file 
creation entry diff 	creation entry diff 
queue remember 	queue remember 
filepairing see 	filepairing see 
find interesting one 	find interesting one 
found source 	found source 
use diff queued 	use diff queued 
diff also 	diff also 
use path future 	use path future 
file pairs 	file pairs 
around update path 	around update path 
use caller 	use caller 
expects vanilla filepairs 	expects vanilla filepairs 
later call 	later call 
diffcore std makes 	diffcore std makes 
sort renames 	sort renames 
among things already 	among things already 
found renames 	found renames 
signal diffcore std 	signal diffcore std 
muck rename 	muck rename 
information discard non 	information discard non 
relevant file 	relevant file 
pairs instate 	pairs instate 
one want might 	one want might 
either original 	either original 
one rename copy 	one rename copy 
found tree-walk.c 	found tree-walk.c 
str modep mode 	str modep mode 
desc buf 	desc buf 
size path mode 	size path mode 
len desc 	len desc 
buffer size desc 	buffer size desc 
sha size 	sha size 
buf desc buf 	buf desc buf 
end size 	end size 
len desc entry 	len desc entry 
info pathlen 	info pathlen 
dummy path info 	dummy path info 
len pathlen 	len pathlen 
prev ptr skip 	prev ptr skip 
len len 	len len 
cmp first 	cmp first 
first len path 	first len path 
len probe 	len probe 
skip skip info 	skip skip info 
still interesting 	still interesting 
info error entry 	info error entry 
interesting traverse 	interesting traverse 
path trees used 	path trees used 
mask dirmask 	mask dirmask 
first first len 	first first len 
len size 	len size 
sha name result 	sha name result 
mode namelen 	mode namelen 
entry sha entrylen 	entry sha entrylen 
cmp sha 	cmp sha 
name sha mode 	name sha mode 
retval size 	retval size 
root parent link 	root parent link 
len len 	len len 
contents contents 	contents contents 
start parent match 	start parent match 
entry item 	entry item 
match len ret 	match len ret 
item match 	item match 
matchlen item baselen 	matchlen item baselen 
matched match 	matched match 
matchlen dirlen item 	matchlen dirlen item 
match str 	match str 
matched entry offset 	matched entry offset 
die mode 	die mode 
die strlen canon 	die strlen canon 
mode decode 	mode decode 
entry read reference 	entry read reference 
die sha 	die sha 
hex init desc 	hex init desc 
memset die 	memset die 
decode entry 	decode entry 
update entry strlen 	update entry strlen 
memset entry 	memset entry 
len memcpy entry 	len memcpy entry 
len name 	len name 
compare memcmp entry 	compare memcmp entry 
clear entry 	clear entry 
extract update entry 	extract update entry 
entry len 	entry len 
check entry match 	check entry match 
entry clear 	entry clear 
entry extract entry 	entry extract entry 
len check 	len check 
entry match entry 	entry match entry 
clear update 	clear update 
entry entry clear 	entry entry clear 
update entry 	update entry 
xmalloc free entry 	xmalloc free entry 
interesting xmalloc 	interesting xmalloc 
xcalloc strbuf 	xcalloc strbuf 
grow make traverse 	grow make traverse 
path strbuf 	path strbuf 
setlen xstrndup xstrndup 	setlen xstrndup xstrndup 
extended entry 	extended entry 
extract entry len 	extract entry len 
name compare 	name compare 
extended entry extract 	extended entry extract 
entry len 	entry len 
name compare entry 	name compare entry 
clear isdir 	clear isdir 
prune traversal update 	prune traversal update 
extended entry 	extended entry 
free free extended 	free free extended 
entry free 	entry free 
free strbuf release 	free strbuf release 
strlen entry 	strlen entry 
extract entry len 	extract entry len 
update entry 	update entry 
memcmp hashcpy 	memcmp hashcpy 
isdir hashcpy entry 	isdir hashcpy entry 
read reference 	read reference 
hashcpy free init 	hashcpy free init 
desc find 	desc find 
entry free init 	entry free init 
desc strchr 	desc strchr 
strcmp strbuf free 	strcmp strbuf free 
init desc 	init desc 
strbuf hashcpy find 	strbuf hashcpy find 
entry isdir 	entry isdir 
hashcpy strbuf isreg 	hashcpy strbuf isreg 
hashcpy islnk 	hashcpy islnk 
read sha file 	read sha file 
strbuf addstr 	strbuf addstr 
free init desc 	free init desc 
strbuf splice 	strbuf splice 
free free free 	free free free 
strbuf release 	strbuf release 
strncmp strncmp 	strncmp strncmp 
basecmp basecmp basecmp 	basecmp basecmp basecmp 
match dir 	match dir 
prefix within depth 	prefix within depth 
isdir basecmp 	isdir basecmp 
match entry git 	match entry git 
fnmatch isdir 	fnmatch isdir 
match wildcard strbuf 	match wildcard strbuf 
git fnmatch 	git fnmatch 
strbuf setlen strbuf 	strbuf setlen strbuf 
setlen isdir 	setlen isdir 
match match isdir 	match match isdir 
initialize descriptor 	initialize descriptor 
entry caller wants 	entry caller wants 
pick nothing 	pick nothing 
looking name trivially 	looking name trivially 
happy three 	happy three 
possibilities could hiding 	possibilities could hiding 
behind sorts 	behind sorts 
earlier matter 	earlier matter 
subtree blob otherwise 	subtree blob otherwise 
know won 	know won 
appear without scanning 	appear without scanning 
common first 	common first 
reading sync trees 	reading sync trees 
comes matter 	comes matter 
len len memcmp 	len len memcmp 
len len 	len len 
keep looking comes 	keep looking comes 
looking keep 	looking keep 
looking cannot appear 	looking cannot appear 
extended desc 	extended desc 
extract first name 	extract first name 
entry paying 	entry paying 
attention candidate first 	attention candidate first 
name importantly 	name importantly 
looking entry 	looking entry 
entries sorts earlier 	entries sorts earlier 
representation name 	representation name 
skip process named 	skip process named 
entry first 	entry first 
remember haven processed 	remember haven processed 
first entry 	first entry 
yet later call 	yet later call 
skip entry 	skip entry 
processed early update 	processed early update 
extended entry 	extended entry 
called underlying entries 	called underlying entries 
blob blob 	blob blob 
blob first asks 	blob first asks 
remember still 	remember still 
need process extract 	need process extract 
processing entry 	processing entry 
call caller know 	call caller know 
calling update 	calling update 
extended entry 	extended entry 
remember processed already 	remember processed already 
extract first 	extract first 
entry desc skip 	entry desc skip 
ones already 	ones already 
returned earlier rounds 	returned earlier rounds 
found found 	found found 
processed entry already 	processed entry already 
caller wants 	caller wants 
first nothing need 	first nothing need 
